id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
726156,Memória Ram Netac Shadow Ii C18 Black 8GB Ddr4 3600u - Ntswd4p36sp-08k,0.0,696.0,570.72,18,0,0,True,Netac,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/726156/memoria-ram-netac-shadow-ii-c18-black-8gb-ddr4-3600u-ntswd4p36sp-08k
175123,"Memória RAM Kingston 16GB, 2666MHz, DDR4, CL19 - KVR26N19S8/16",0.0,973.79,905.62,7,4,3,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/175123/memoria-ram-kingston-16gb-2666mhz-ddr4-cl19-kvr26n19s8-16
528850,"Memória RAM Para Notebook Adata XPG, 32GB, 5600MHz, DDR5, CL46 - AD5S560032G-S",4705.87,4705.87,3999.99,15,5,7,True,Adata,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/528850/memoria-ram-para-notebook-adata-xpg-32gb-5600mhz-ddr5-cl46-ad5s560032g-s
474937,"Memória RAM Adata XPG, 8GB, 2666MHz, DDR4, CL19, Verde - AD4U26668G19-SGN",823.52,823.52,699.99,15,5,13,True,Adata,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/474937/memoria-ram-adata-xpg-8gb-2666mhz-ddr4-cl19-verde-ad4u26668g19-sgn
422344,"Memória RAM Corsair Vengeance, RGB, 64GB (2X32GB), 5600MHz, DDR5, CL40 Preto - CMH64GX5M2B5600Z40K",10247.05,10247.05,8709.99,15,5,13,True,Corsair,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/422344/memoria-ram-corsair-vengeance-rgb-64gb-2x32gb-5600mhz-ddr5-cl40-preto-cmh64gx5m2b5600z40k
526515,"Memória RAM XPG Lancer, RGB, 16GB, 6000MHz, DDR5, CL30, Preto - AX5U6000C3016G-CLARBK",0.0,3058.81,2599.99,15,5,22,True,XPG,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/526515/memoria-ram-xpg-lancer-rgb-16gb-6000mhz-ddr5-cl30-preto-ax5u6000c3016g-clarbk
506124,"Memória RAM Corsair Vengeance, 32GB (2X16GB), 6000MHz, DDR5, CL36, Preto - CMK32GX5M2E6000C36",0.0,4941.16,4199.99,15,5,52,True,Corsair,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/506124/memoria-ram-corsair-vengeance-32gb-2x16gb-6000mhz-ddr5-cl36-preto-cmk32gx5m2e6000c36
921678,"Memoria RAM Adata, 32GB (1x32GB), DDR5, 4800MHz, C40 - AD5U480032G-S",3977.26,3977.26,3499.99,12,0,0,True,XPG,Hardware/Memória RAM/DDR 5/4800MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/921678/memoria-ram-adata-32gb-1x32gb-ddr5-4800mhz-c40-ad5u480032g-s
442740,"Memória RAM Rise Mode Z, 16GB, 4800MHz, DDR5, CL40, Preto - RM-D5-16G-4800Z",0.0,1764.69,1499.99,15,4,46,True,Rise Mode,Hardware/Memória RAM/DDR 5/4800MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/442740/memoria-ram-rise-mode-z-16gb-4800mhz-ddr5-cl40-preto-rm-d5-16g-4800z
943844,"Memória XPG Spectrix D35G, 8GB, RGB, DDR4, 3200 Mhz, CL16, Preto - AX4U32008G16A-SBKD35G",1564.42,1564.42,1329.76,15,5,62,True,XPG,Hardware/Memória RAM/DDR 4/3200MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/943844/memoria-xpg-spectrix-d35g-8gb-rgb-ddr4-3200-mhz-cl16-preto-ax4u32008g16a-sbkd35g
480536,"Memória RAM Kingston Fury Beast, RGB, 64GB (2x32GB), 3200MHz, DDR4, CL16, Preto - KF432C16BB2AK2/64",0.0,5799.99,4929.99,15,5,8,True,Kingston,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/480536/memoria-ram-kingston-fury-beast-rgb-64gb-2x32gb-3200mhz-ddr4-cl16-preto-kf432c16bb2ak2-64
466684,"Memória RAM Gamer Rise Mode Venon, ARGB, 16GB, 3200Mhz, DDR4, CL19, Preto - RM-D4-16G-3200-RGB",0.0,1176.46,999.99,15,5,22,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/466684/memoria-ram-gamer-rise-mode-venon-argb-16gb-3200mhz-ddr4-cl19-preto-rm-d4-16g-3200-rgb
878470,Memória DDR5 AMD Expo CL30 32GB 6000mhz G.SKILL Trident Z5 Neo RGB (2x16gb) F5-6000j3038f16gx2-tz5nr,0.0,5262.89,4999.75,5,0,0,True,G.skill,Hardware/Memória RAM/DDR 5/6000MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878470/memoria-ddr5-expo-amd-32gb-6000mhz-cl30-g-skill-trident-z5-neo-rgb-2x16gb-f5-6000j3038f16gx2-tz5nr
406704,"Memória Crucial, 32GB, 3200MHz, DDR4, Para Notebook - CT32G4SFD832A",0.0,2240.0,2240.0,0,5,1,True,Crucial,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/406704/memoria-crucial-32gb-3200mhz-ddr4-para-notebook-ct32g4sfd832a
907702,Memoria Notebook   8GB Ddr5 5600 Cl46 1.1v Soddim Kcp556ss6/8 Kingston,0.0,1088.0,892.16,18,5,1,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,True,https://www.kabum.com.br/produto/907702/memoria-ram-kingston-ddr5-5600mhz-8gb-p-notebook
872591,Memória Ram Ddr3 P/ Notebook 4gb Kingston,0.0,89.0,89.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,False,https://www.kabum.com.br/produto/872591/memoria-ram-ddr3-p-notebook-4gb-kingston
538764,"Memória RAM Rise Mode 16GB, 6000Mhz, DDR5, CL48, Zeus Series Preto - RM-D5-16G-6000ZE-B",0.0,2294.11,1949.99,15,5,2,True,Rise Mode,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/538764/memoria-ram-rise-mode-16gb-6000mhz-ddr5-cl48-zeus-series-preto-rm-d5-16g-6000ze-b
952171,Memória Ram 8GB Ddr4 2133mhz Ecc Hp Proliant Ml30  Ml10  Dl20 Gen9,0.0,759.0,759.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/952171/memoria-ram-8gb-ddr4-2133mhz-ecc-hp-proliant-ml30-ml10-dl20-gen9
391568,"Memória Kingston SODIMM, 32GB, 3200MHz, DDR4 - KVR32S22D8/32",0.0,1938.0,1938.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/391568/memoria-kingston-sodimm-32gb-3200mhz-ddr4-kvr32s22d8-32
991820,Memória Ram Notebook Kingston Fury Impact 8GB 4800mhz Ddr5,0.0,1679.99,1629.59,3,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/4800MHz,Sem Garantia,True,https://www.kabum.com.br/produto/991820/memoria-ram-notebook-kingston-fury-impact-8gb-4800mhz-ddr5
993220,Memoria 32gb Ddr4 Para Dell T430 T630 R430 R530 R630 R730,0.0,2399.0,2279.05,5,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,False,https://www.kabum.com.br/produto/993220/memoria-32gb-ddr4-para-dell-t430-t630-r430-r530-r630-r730
904523,Memoria  4gb Ddr3l 1600 Cl 11 1.35v Desktop Udimm Sgm4gl1600cl11d Sgmax,0.0,70.28,65.36,7,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/904523/memoria-4gb-ddr3l-1600-cl-11-1-35v-desktop-udimm-sgm4gl1600cl11d-sgmax
886339,Memória Ram 8GB Ddr3 1333mhz 10600r Para Dell Precision,0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886339/memoria-ram-8gb-ddr3-1333mhz-10600r-para-dell-precision
886345,Memória Ram 8GB Ddr3 Dell Poweredge T410 T610 T320 T420 T620,0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886345/memoria-ram-8gb-ddr3-dell-poweredge-t410-t610-t320-t420-t620
533046,"Memória Dale7, 4GB, 1066Mhz, DDR3, Notebook, 1.5v",0.0,164.89,164.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/533046/memoria-dale7-4gb-1066mhz-ddr3-notebook-1-5v
456812,"Memória Para Notebook Kingston Fury Impact, 16GB DDR5, 4800mhz, Cl38 - Kf548s38ib-16",0.0,1699.0,1699.0,0,1,1,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/456812/memoria-para-notebook-kingston-fury-impact-16gb-ddr5-4800mhz-cl38-kf548s38ib-16
906069,Memória Ram Kingston 16gb Ddr4 3200mhz Kvr26n19s8/16 Dimm – Desktop,0.0,1999.9,1899.91,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/906069/memoria-ram-kingston-16gb-ddr4-2666mhz-kvr26n19s8-16-dimm-desktop
1004809,Memoria De Desktop Sk Hynix 4gb 1rx8 Ddr4 PC4 2133 Mhz 1.2v Oem  Hma451u6,0.0,220.0,209.0,5,5,1,True,SK HYNIX,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/1004809/memoria-de-desktop-sk-hynix-4gb-1rx8-ddr4-pc4-2133-mhz-1-2v-oem-hma451u6
512392,"Memória Gamer Xpg Gammix D35 8GB, DDR4, 3200Mhz, Branco - Ax4u32008g16a-swhd35",0.0,697.5,697.5,0,4,2,True,XPG,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/512392/memoria-gamer-xpg-gammix-d35-8gb-ddr4-3200mhz-branco-ax4u32008g16a-swhd35
995948,Memoria Notebook   8GB Ddr4 2666 Cl 17 1.2v Sodimm NbDDR482666 Macroway,0.0,470.63,423.57,10,0,0,True,Macroway,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/995948/memoria-notebook-8gb-ddr4-2666-cl-17-1-2v-sodimm-nbddr482666-macroway
110930,"Memória RAM para Notebook Corsair Vengeance, 32GB (2x16GB), 2666MHz, DDR4, CL18, Preto - CMSX32GX4M2A2666C18",0.0,3198.81,2718.99,15,5,26,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/110930/memoria-ram-para-notebook-corsair-vengeance-32gb-2x16gb-2666mhz-ddr4-cl18-preto-cmsx32gx4m2a2666c18
467662,"Memória Crucial, 8GB, 1600mhz, DDR3L, 1.35v",0.0,299.9,299.9,0,0,0,True,Crucial,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/467662/memoria-crucial-8gb-1600mhz-ddr3l-1-35v
528843,"Memória RAM Para Notebook Adata XPG, 16GB, 2666MHz, DDR4, CL19 - AD4S266616G19-SGN",1399.88,1399.88,1189.9,15,5,6,True,Adata,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/528843/memoria-ram-para-notebook-adata-xpg-16gb-2666mhz-ddr4-cl19-ad4s266616g19-sgn
988585,"Memória RAM Corsair Vengeance, 32GB (2x16GB), 6000MHz, DDR5, CL38, Intel XMP, Preto - CMK32GX5M2B6000C38",0.0,5541.1,4986.99,10,0,0,True,Corsair,Hardware/Memória RAM/DDR 5/6000MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/988585/memoria-ram-corsair-vengeance-32gb-2x16gb-6000mhz-ddr5-cl38-intel-xmp-preto-cmk32gx5m2b6000c38
89621,"Memória RAM Corsair Vengeance LPX, 16GB, 2400MHz, DDR4, CL16, Preto - CMK16GX4M1A2400C16",0.0,1599.99,1359.99,15,5,92,True,Corsair,Hardware/Memória RAM/DDR 4/2400MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/89621/memoria-ram-corsair-vengeance-lpx-16gb-2400mhz-ddr4-cl16-preto-cmk16gx4m1a2400c16
156594,"Memória XPG Spectrix D41, 8GB, 3200MHz, DDR4, RGB, CL 16, Cinza - AX4U32008G16A-ST41",0.0,923.52,784.99,15,5,11,True,XPG,Hardware/Memória RAM/DDR 4/3200MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/156594/memoria-xpg-spectrix-d41-8gb-3200mhz-ddr4-rgb-cl-16-cinza-ax4u32008g16a-st41
886334,"Memória Ram 8GB Ddr3 1333mhz 10600r Servidores Hp, Ibm, Dell",0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886334/memoria-ram-8gb-ddr3-1333mhz-10600r-servidores-hp-ibm-dell
528844,"Memória Para Notebook Adata XPG, 16GB, 3200MHz, DDR4, CL22 - AD4S320016G22-SGN",1735.28,1735.28,1474.99,15,5,26,True,Adata,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/528844/memoria-para-notebook-adata-xpg-16gb-3200mhz-ddr4-cl22-ad4s320016g22-sgn
89620,"Memória RAM Corsair Vengeance LPX 16GB, 2400MHz, DDR4, CL14, Preto - CMK16GX4M1A2400C14",0.0,1529.4,1299.99,15,5,22,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/89620/memoria-ram-corsair-vengeance-lpx-16gb-2400mhz-ddr4-cl14-preto-cmk16gx4m1a2400c14
452733,"Memória RAM Kingston Fury Beast, 128GB (4x32GB), 5600MHz, DDR5, CL40,para Intel XMP, Preto - KF556C40BBK4-128",14705.76,14705.76,12499.9,15,5,4,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/452733/memoria-ram-kingston-fury-beast-128gb-4x32gb-5600mhz-ddr5-cl40-para-intel-xmp-preto-kf556c40bbk4-128
496108,"Memória RAM Kingston Fury Renegade RGB, 32GB (4x8GB), DDR4, 3200MHz, CL16, Preto - KF432C16RB2AK4/32",3023.41,3023.41,2569.9,15,5,2,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/496108/memoria-ram-kingston-fury-renegade-rgb-32gb-4x8gb-ddr4-3200mhz-cl16-preto-kf432c16rb2ak4-32
502912,Memoria   8gb Kingston Ddr4 2666mhz - Kvr26n19s8/8.,0.0,500.79,465.73,7,5,1,True,Kingston,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,False,https://www.kabum.com.br/produto/502912/memoria-8gb-kingston-ddr4-2666mhz-kvr26n19s8-8-
910396,"Memória Para Notebook Ddr4 Adata, 16gb, 3200mhz",0.0,899.0,764.15,15,0,0,True,Adata,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/910396/memoria-para-notebook-ddr4-adata-16gb-3200mhz
219820,"Memória Kingston DIMM, 8GB, 1600MHz, DDR3, 1.35V, 2RX8, Para Desktop - KCP3L16ND/8",0.0,824.0,642.72,22,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/219820/memoria-kingston-dimm-8gb-1600mhz-ddr3-1-35v-2rx8-para-desktop-kcp3l16nd-8
532716,"Memória Dale7, 8GB, 3200Mhz, DDR4, Desktop, 1.2v",0.0,713.89,713.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/532716/memoria-dale7-8gb-3200mhz-ddr4-desktop-1-2v
909274,Memória Ram Kingston 16gb Ddr5 4800mt/s Cl46 Sodimm – Kvr56s46bs8-16 Para Notebook,0.0,1569.9,1491.41,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/4800MHz,Sem Garantia,True,https://www.kabum.com.br/produto/909274/memoria-ram-kingston-16gb-ddr5-4800mt-s-cl46-sodimm-kvr56s46bs8-16-para-notebook
642726,Memória Ram Ddr4 8GB 3200mhz (notebook) - Patriot Signature,0.0,786.33,723.42,8,0,0,True,Patriot,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/642726/memoria-ram-ddr4-8gb-3200mhz-notebook-patriot-signature
904828,"Memória Notebook Laptop, Ddr4 16gb 3200mhz Sodimm Crucial",0.0,1069.9,1016.41,5,0,0,True,Crucial,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/904828/memoria-notebook-laptop-ddr4-16gb-3200mhz-sodimm-crucial
997232,Memoria Notebook   8GB Ddr4 3200 Cl 22 1.2v Sodimm Ad4as3200c8gyn Airdisk,0.0,481.17,433.05,10,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/997232/memoria-notebook-8gb-ddr4-3200-cl-22-1-2v-sodimm-ad4as3200c8gyn-airdisk
338571,"Memória Para Notebook ADATA 8GB, 3200MHz, DDR4, CL22 - AD4S32008G22-SGN",0.0,738.0,664.2,10,5,8,True,Adata,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/338571/memoria-para-notebook-adata-8gb-3200mhz-ddr4-cl22-ad4s32008g22-sgn
452735,"Memória RAM Kingston Fury Beast, 128GB (4x32GB), 5600MHz, DDR5, CL40,para Intel XMP, Branco - KF556C40BWK4-128",0.0,15092.93,12828.99,15,2,1,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/452735/memoria-ram-kingston-fury-beast-128gb-4x32gb-5600mhz-ddr5-cl40-para-intel-xmp-branco-kf556c40bwk4-128
173994,"Memória Kingston HyperX Fury Black, 4GB, 2400MHz, DDR4, CL15",0.0,399.0,399.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/173994/memoria-kingston-hyperx-fury-black-4gb-2400mhz-ddr4-cl15
984830,Memoria Ram Ddr4 16gb 3200mhz RGB Dissipador Westgatte,0.0,1089.0,1089.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/984830/memoria-ram-ddr4-16gb-3200mhz-rgb-dissipador-westgatte
542153,"Memoria Ram Notebook Westgatte, 8GB, 1600Mhz, DDR3",0.0,220.0,220.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/542153/memoria-ram-notebook-westgatte-8gb-1600mhz-ddr3
909215,Memória Ram Hyperx Fury Ddr4 8GB 3200mhz Cl16 Dimm Preta – Desktop,0.0,612.9,582.26,5,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/909215/memoria-ram-hyperx-fury-ddr4-8gb-3200mhz-cl16-dimm-preta-desktop
776412,Memoria Desktop Ddr3 8GB Kingston 1600mhz Kvr16n11/8,0.0,196.9,190.99,3,5,1,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/776412/memoria-desktop-ddr3-8gb-kingston-1600mhz-kvr16n11-8
993628,Memoria 32gb Ddr4 Ecc Para Dell R430 R530 R630 R730 R830 R930,0.0,2399.0,2399.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,True,https://www.kabum.com.br/produto/993628/memoria-32gb-ddr4-para-hp-dl120-dl160-dl180-dl360-g9
452729,"Memória RAM Kingston Fury Beast, 128GB (4x32GB), 5200MHz, DDR5, CL40,para Intel XMP, Preto - KF552C40BBK4-128",0.0,12941.16,10999.99,15,5,2,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/452729/memoria-ram-kingston-fury-beast-128gb-4x32gb-5200mhz-ddr5-cl40-para-intel-xmp-preto-kf552c40bbk4-128
506150,"Memória RAM Kingston Fury Renegade, 16GB, 7600MT/s, DDR5, CL38, DIMM, Prata XMP - KF576C38RS-16",0.0,2352.93,1999.99,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/506150/memoria-ram-kingston-fury-renegade-16gb-7600mt-s-ddr5-cl38-dimm-prata-xmp-kf576c38rs-16
98071,"Memória RAM para Notebook Corsair Vengeance, 8GB, 2400MHz, DDR4, CL16 - CMSX8GX4M1A2400C16",764.69,764.69,649.99,15,5,346,True,Corsair,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/98071/memoria-ram-para-notebook-corsair-vengeance-8gb-2400mhz-ddr4-cl16-cmsx8gx4m1a2400c16
156621,"Memória RAM XPG Spectrix D50 RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16, Branco - AX4U320016G16A-DW50",0.0,3117.64,2649.99,15,5,26,True,XPG,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/156621/memoria-ram-xpg-spectrix-d50-rgb-32gb-2x16gb-3200mhz-ddr4-cl16-branco-ax4u320016g16a-dw50
64199,"Memória RAM Para Notebook Corsair Value Select, 4GB, 1600MHz, DDR3L, CL11 - CMSO4GX3M1C1600C11",0.0,258.81,219.99,15,5,63,True,Corsair,Hardware/Memória RAM/DDR 3,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/64199/memoria-ram-para-notebook-corsair-value-select-4gb-1600mhz-ddr3l-cl11-cmso4gx3m1c1600c11
616594,"Memória RAM Kingston Fury Beast Expo, 64GB (2X32GB), 6400MT/s DDR5, DIMM, CL32, Branco - KF564C32BWEK2-64",7764.59,7764.59,6599.9,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/616594/memoria-ram-kingston-fury-beast-expo-64gb-2x32gb-6400mt-s-ddr5-dimm-cl32-branco-kf564c32bwek2-64
385268,"Memória RAM Corsair Vengeance para AMD, 64GB (2x32GB), 5200MHz, DDR5, CL40, Preto - CMK64GX5M2B5200Z40",8610.58,8610.58,7318.99,15,5,17,True,Corsair,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/385268/memoria-ram-corsair-vengeance-para-amd-64gb-2x32gb-5200mhz-ddr5-cl40-preto-cmk64gx5m2b5200z40
903778,Memoria  8GB Ddr4 3200 Cl 22 1.2v Desktop Udimm Sgm8gl3200cl22d Sgmax,0.0,498.24,448.42,10,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/903778/memoria-8gb-ddr4-3200-cl-22-1-2v-desktop-udimm-sgm8gl3200cl22d-sgmax
706368,"Memória 32gb Ddr5 6000mhz Kingston Fury Beast, Black - Kf560c36bbe-32.",0.0,3993.84,3993.84,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/6000MHz,Sem Garantia,False,https://www.kabum.com.br/produto/706368/memoria-32gb-ddr5-6000mhz-kingston-fury-beast-black-kf560c36bbe-32-
498399,"Memória Hp Enterprise, 32GB, 3200MHz, DDR4, Servidor - P21674-001",0.0,2560.37,2560.37,0,0,0,True,Hp,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/498399/memoria-hp-enterprise-32gb-3200mhz-ddr4-servidor-p21674-001
406693,"Memória Ram Para Notebook Crucial, 16GB, 3200MHz, DDR4 - CT16G4SFRA32A",0.0,1199.9,1079.91,10,5,4,True,Crucial,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/406693/memoria-ram-para-notebook-crucial-16gb-3200mhz-ddr4-ct16g4sfra32a
362323,"Memória Kingston, 8GB, 3200MHz, DDR4, CL22 - KVR32N22S6/8",0.0,640.0,524.8,18,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/362323/memoria-kingston-8gb-3200mhz-ddr4-cl22-kvr32n22s6-8
405751,"Memória Kingston HyperX Fury, 8GB, 3200MHz, DDR4, CL18, Black - HX432C18FB2/8",0.0,849.3,662.45,22,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/405751/memoria-kingston-hyperx-fury-8gb-3200mhz-ddr4-cl18-black-hx432c18fb2-8
276041,"Memória Kingston Fury Beast, RGB, 8GB, 3200MHz, DDR4, CL16 - KF432C16BBA/8",0.0,882.29,749.95,15,4,6,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/276041/memoria-kingston-fury-beast-rgb-8gb-3200mhz-ddr4-cl16-kf432c16bba-8
365466,"Memória Para Notebook Crucial SODIMM 8GB, 3200MHz, DDR4 - CT8G4SFRA32A",0.0,649.99,584.99,10,5,9,True,Crucial,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/365466/memoria-para-notebook-crucial-sodimm-8gb-3200mhz-ddr4-ct8g4sfra32a
564708,Memória Rise Mode Z Series 8GB DDR4 3200Mhz - RM-D4-8G-3200ZW,0.0,796.9,733.15,8,0,0,True,Rise Mode,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/564708/memoria-rise-mode-z-8gb-3200mhz-ddr4-cl16-branco-rm-d4-8g-3200zw
